id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;boost_value
13;https://twitter.com/bhangantho/statuses/1587364471336763393;bhangantho;@aniesbaswedan @DKIJakarta @HarianDisway Karya pak Anis monumenatau tugu,ganti nama jalan,formula e bisa juga jaklingko.kalau yg lain itu kelanjutan dari yg dulu cuma ganti nama dan tambah biaya.;Twitter for Android;0;0;in;reply;1329;2;1;0
14;https://twitter.com/nur_syhdh/statuses/1587360804302917633;nur_syhdh;@PT_Transjakarta kenapa #jaklingko 59 rute Rawamangun rawasengon supirnya pada ga mau beroperasi pada hari Selasa 01/11/22 ? kasian yang mau kerja biasa naik jaklingko 59 harus pakai transportasi lain malah harus muter dan lebih jauh lagi 🥲;Twitter for Android;0;0;in;original;28;23;1;0
15;https://twitter.com/wawanalwan27/statuses/1587359139788824576;wawanalwan27;@Heizou_Angkasa @poweranger008 @Mdy_Asmara1701 Jakarta dianggap ngga becus dalam kampanye lingkungan dalam mengahadapi climate change (butuh proses), padahal udah banyak aksinya, seperti pedestarian lebih banyak, jalur sepeda, Jaklingko, rules penggunaan air tanah, sumur resapan, RTH limpahan banjir dll. Provinsi lain??? https://t.co/tMWxJ4pAF6;Twitter for Android;0;0;in;reply;3402;295;410;0
16;https://twitter.com/PT_Transjakarta/statuses/1587355995210121217;PT_Transjakarta;"@Aulanisa__ Hai Kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^TH";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
17;https://twitter.com/SangPejuank/statuses/1587355911848595456;SangPejuank;"@tatakujiyati Halah..  Emang pak DI ggk nanyain BARCA yg mau main di JIS? Biaya transportasi jaklingko kemarin itu bikin ribut supir dan penumpang. Siapa bilang murah? Implemntasinya kacau balau. Saldo penumpang terpotong berkali kali. Malah bayar lebih mahal. 

Ini capaian nya yg asli https://t.co/H2c3a2SBBf";Twitter for Android;0;4;in;retweet;5896;391;250;1,6
18;https://twitter.com/zuperfin_zid/statuses/1587355797477916674;zuperfin_zid;"@PT_Transjakarta hallo min, mau tanya, rekomendasi halte untuk membeli kartu jaklingko dimana ya, karena beberapa halte suka kehabisan dan tidak tersedia ? Dan yang terintegrasi dengan statsiun KRL min.
Mohon informasi nya";Twitter for Android;1;0;in;original;169;78;39;1
19;https://twitter.com/indhae13_/statuses/1587351201070592002;indhae13_;"Mau tanya dong bisa ga ya min masuk keragunan pke kartu jaklingko bni/emoney/brizi??
@RagunanZOO_";Twitter for iPhone;2;0;in;original;27;30;5;2
20;https://twitter.com/tangguheka/statuses/1587345857703448576;tangguheka;Jelas pilih yg Jaklingko dong.. https://t.co/5WAhDjItz6;Twitter for Android;0;0;in;quote;14558;2122;2175;0
21;https://twitter.com/margo_siswadi/statuses/1587343330400415744;margo_siswadi;@aniesbaswedan @DKIJakarta @HarianDisway Keren terutama transportasi jaklingko nya;Twitter for Android;3;0;in;reply;6736;73;178;3
22;https://twitter.com/sisilainnyasisi/statuses/1587342689602715648;sisilainnyasisi;Halo @PT_Transjakarta , cara klaim kembalian beli kartu JakLingko dari vending machine gimana ya? Saya tungguin konfirmasi dari WA masih belum ada. Saya telpon CS-nya malah cuma dengerin jingle sampe pulsa abis nih. Tolong diproses dong....;Twitter for Android;0;0;in;original;1511;158;46;0
23;https://twitter.com/Rden_/statuses/1587338248757465088;Rden_;"@tatakujiyati Halah..  Emang pak DI ggk nanyain BARCA yg mau main di JIS? Biaya transportasi jaklingko kemarin itu bikin ribut supir dan penumpang. Siapa bilang murah? Implemntasinya kacau balau. Saldo penumpang terpotong berkali kali. Malah bayar lebih mahal. 

Ini capaian nya yg asli https://t.co/H2c3a2SBBf";Twitter for Android;0;4;in;retweet;38616;718;639;0,625978091
24;https://twitter.com/nestlenasitim/statuses/1587336102867632129;nestlenasitim;@PT_Transjakarta kalau dari kramat raya ke kemayoran naik jaklingko nomer berapa ya;Twitter for Android;0;0;in;original;22;5;0;0
25;https://twitter.com/rtnF14/statuses/1587335761334276096;rtnF14;"Artikel Wikipedia terniat bulan ini : 

https://t.co/dRsOSta3aM";Twitter Web App;2;0;in;original;3114;35;113;2
26;https://twitter.com/abdabbad/statuses/1587335380084588546;abdabbad;"@PutraErlangga95 Prestasi;
Biru - Angkutan Jaklingko, inovasi angkutan Pak Gubernur &amp; Tim --&gt; Gratis/Tertib/Tdk ugal2an

Merah - ???";Twitter Web App;1;0;in;reply;366;62;8;1
27;https://twitter.com/uwoona228/statuses/1587333424867442688;uwoona228;@treasuremenfess Selalu dibawa krna belakangnya kartu jaklingko wkwkw https://t.co/g3JWEnxrOi;Twitter for Android;0;0;in;reply;2794;765;693;0
28;https://twitter.com/gunoto7/statuses/1587330856540340224;gunoto7;"@tatakujiyati Halah..  Emang pak DI ggk nanyain BARCA yg mau main di JIS? Biaya transportasi jaklingko kemarin itu bikin ribut supir dan penumpang. Siapa bilang murah? Implemntasinya kacau balau. Saldo penumpang terpotong berkali kali. Malah bayar lebih mahal. 

Ini capaian nya yg asli https://t.co/H2c3a2SBBf";Twitter for Android;0;4;in;retweet;109465;3153;4277;0,093523498
29;https://twitter.com/PT_Transjakarta/statuses/1587328310924779520;PT_Transjakarta;"@kpsbgj Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
30;https://twitter.com/syzelli/statuses/1587326718435823616;syzelli;"Gayanya Pempus mau ikut Pemprov DKI yg punya program Jak Lingko yaitu Teman Bus, tp blm ada 2 thn udah langsung brbyr aja, trifnya ""lumayan"" lg 😂

Jakarta sejak Okt 2018 s.d skrg Mikrotrans (Angkot JakLingko) tetap gratis, Bus TJ Rp 3500 busnya Volvo dong, Miss You Sir Anies 🥺";Twitter for Android;0;1;in;retweet;5875;406;102;0,980392157
31;https://twitter.com/randhilicious/statuses/1587324773939712000;randhilicious;"Gayanya Pempus mau ikut Pemprov DKI yg punya program Jak Lingko yaitu Teman Bus, tp blm ada 2 thn udah langsung brbyr aja, trifnya ""lumayan"" lg 😂

Jakarta sejak Okt 2018 s.d skrg Mikrotrans (Angkot JakLingko) tetap gratis, Bus TJ Rp 3500 busnya Volvo dong, Miss You Sir Anies 🥺";Twitter for Android;2;1;in;original;11570;367;719;2,139082058
32;https://twitter.com/Pergerakan1/statuses/1587324441003839488;Pergerakan1;@randhilicious @aniesbaswedan @DKIJakarta @HarianDisway Mantap juga buzerr jaklingko satu ini Yee, lu direktur nya kah? G*blok 🤣🤣;Twitter for Android;2;0;in;reply;1773;22;27;2
33;https://twitter.com/0phium/statuses/1587323774206377984;0phium;"@aniesbaswedan @DKIJakarta @HarianDisway Salut dengan jaklingko.
Lain itu. Nothing.";Twitter Web App;3;0;in;reply;16400;4107;4135;3
34;https://twitter.com/randhilicious/statuses/1587323340376928256;randhilicious;@aniesbaswedan @DKIJakarta @HarianDisway Emg bener sih... sjk awal 2019 punya kartu JakLingko smpai skrg, kalo dihitung2 udah bisa hemat ongkos sampai puluhan juta (mungkin). Rute JakLingko skrg udah 80-an seJkt dlm wkt 4 thn aja, gak cuma Bundaran HI-Lbk Bulus sama Pegangsaan-Velodrome yg sepi kaya org sebelah sono 😂;Twitter for Android;8;2;in;reply;11570;367;719;8,278164117
35;https://twitter.com/lebrekele2/statuses/1587319297764110336;lebrekele2;"@edo_rosyada @emonthy @KenikoSpacy @aLy_Bima Maen ke Jakarta, biar mata lu kaga picek.
Naek Jaklingko gratis, bisa keliling2. Klo laper, cari warteg yg ada tulisan Gratis (Kan DKI punya program Semua Bisa Makan). Mo internetan gratis juga ada.
Tapi klo pangan murah khusus warga DKI https://t.co/sqFBhOcaPP";Twitter Web App;1;0;in;reply;9041;189;216;1
36;https://twitter.com/PT_Transjakarta/statuses/1587309558652981248;PT_Transjakarta;"@aldoyy_ Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
37;https://twitter.com/Varsyetha/statuses/1587309091126288385;Varsyetha;@PT_Transjakarta Utk pembelian jaklingko sdh bisa menggunakan voucher belum nih? Saya beli krn ga punya cash diminta pembayaran online ternyata kartu ga keluar dibalikin nya berupa voucher, eh kok sekarang gabs pembelian pake voucher infonya;Twitter for Android;0;0;in;reply;25;20;0;0
38;https://twitter.com/hermanpersempre/statuses/1587309038248681472;hermanpersempre;@PutraErlangga95 Yang merah ga punya jaklingko;Twitter Web App;2;0;in;reply;325;576;63;2
39;https://twitter.com/Latupeirissa77/statuses/1587304695176916992;Latupeirissa77;@MohamadMaskur5 @DhaniNusantara1 @tatakujiyati @aniesbaswedan @DKIJakarta @TitoCarnavian @kemendagri @BKNgoid @Humas_DKI @SatpolPP_DKI @PemprovDKI @dprddkijakarta @PDI_Perjuangan @PSI_Jakarta @infojakarta Tuuuu...programnya cuma Jaklingko aja yg bagus..itu Panji loo yg omong....🤣🤣🤣 https://t.co/dWgMzg29DK;Twitter for Android;0;1;in;retweet;14152;1180;1190;0,084033613
40;https://twitter.com/antony_xenruang/statuses/1587300726220677121;antony_xenruang;"@tatakujiyati Halah..  Emang pak DI ggk nanyain BARCA yg mau main di JIS? Biaya transportasi jaklingko kemarin itu bikin ribut supir dan penumpang. Siapa bilang murah? Implemntasinya kacau balau. Saldo penumpang terpotong berkali kali. Malah bayar lebih mahal. 

Ini capaian nya yg asli https://t.co/H2c3a2SBBf";Twitter for Android;0;4;in;retweet;35332;13980;15466;0,025863184
41;https://twitter.com/CommuterLine/statuses/1587299698376777729;CommuterLine;@LgndryPokemon Silakan dapat menggunakan Kartu Multi Trip (KMT), CommuterPay, kartu uang elektronik bank (Flazz BCA, Brizzi BRI, E-Money Mandiri, JakLingko selain terbitan Bank DKI, TapCash BNI), aplikasi LinkAja atau metode pembayaran Gopay pada fitur GoTransit di aplikasi Gojek. Trims |2;TweetDeck;0;0;in;reply;694585;172;979516;0
42;https://twitter.com/LadVenturer82/statuses/1587286103194599424;LadVenturer82;Pagi @PT_Transjakarta nanya, pny sy saldonya 0, kemarin naik JakLingko 25 bisa, pas mau top-up di shelter Pasar Rebo,petugasnya bilang enga bisa katanya kartu lama dan enga bisa kebaca di mesin .. sy pake di Ragunan n Museum Fatahilah bisa, solusinya gmn kalo mau top up? Thnks https://t.co/6i2jvmf2VG;Twitter for Android;1;0;in;original;16798;1481;555;1
43;https://twitter.com/editya77/statuses/1587282950852202496;editya77;@MohamadMaskur5 @DhaniNusantara1 @tatakujiyati @aniesbaswedan @DKIJakarta @TitoCarnavian @kemendagri @BKNgoid @Humas_DKI @SatpolPP_DKI @PemprovDKI @dprddkijakarta @PDI_Perjuangan @PSI_Jakarta @infojakarta Tuuuu...programnya cuma Jaklingko aja yg bagus..itu Panji loo yg omong....🤣🤣🤣 https://t.co/dWgMzg29DK;Twitter for Android;0;1;in;reply;44377;2063;2031;0,049236829
44;https://twitter.com/ganjenpranowo/statuses/1587277284863488000;ganjenpranowo;"Sudah mulai kenal dengan Mikrotrans belum? Mobil cilik ini bisa membawa kamu bermobilitas di Jakarta dengan tarif 0 Rupiah! Yap betul, gratis tis tis💸

#JakartaSmartCity #MikroTrans #Transportasijakarta #JakLingko https://t.co/LC36dx4BVK";Twitter for Android;0;10;in;retweet;944;123;12;83,33333333
45;https://twitter.com/don_rahmad/statuses/1587277192215425024;don_rahmad;"@tatakujiyati Halah..  Emang pak DI ggk nanyain BARCA yg mau main di JIS? Biaya transportasi jaklingko kemarin itu bikin ribut supir dan penumpang. Siapa bilang murah? Implemntasinya kacau balau. Saldo penumpang terpotong berkali kali. Malah bayar lebih mahal. 

Ini capaian nya yg asli https://t.co/H2c3a2SBBf";Twitter for Android;6;4;in;reply;40445;1107;574;6,696864111
46;https://twitter.com/UtomoSetyok4ila/statuses/1587275215788130306;UtomoSetyok4ila;"Saat
Anies Baswedan Kendarai Mikrotrans Jaklingko 
Dari Terminal Rawamangun Ke Pasar Kebembem
Senin (26/9/2022).
https://t.co/8vLkRbgMVv";Twitter for Android;0;1;in;retweet;69791;5213;4814;0,020772746
47;https://twitter.com/Desto11879838/statuses/1587268081822617600;Desto11879838;@MurtadhaOne1 @pandji @aniesbaswedan Jaklingko doang, lainnya berantakan, trs mau jadi gubernur lagi??? Otak mana otak...;Twitter Web App;5;0;in;reply;8308;1847;1530;5
48;https://twitter.com/lovejesslyn48/statuses/1587264400830103552;lovejesslyn48;@PT_Transjakarta Ga sempet liat nomor nya, rute jaklingko 52 depan pasar ganefo cengkareng. Gara2 1 driver males ngambil , armada cuma dikit bikin abis biaya gojek, telat masuk kantor. Tolonglah mereka juga digaji kan?;Twitter for Android;0;0;in;reply;8;3;0;0
49;https://twitter.com/annomiddleton/statuses/1587259594648485889;annomiddleton;"dear admin @PT_Transjakarta 
tolong min para supir jaklingko arah kuningan-kalibata nyetirnya pelan2😭🙏

saya tiapa hari naik ini dan supirnya beda2, tp semuanya sama2 ngebut dan ugal2an, ditambah ngerem mendadak";Twitter for iPhone;0;0;in;original;32;15;9;0
50;https://twitter.com/mas_ngandre/statuses/1587256381253394432;mas_ngandre;"@MurtadhaOne1 @pandji @aniesbaswedan Ebusetttt...cuman jaklingko doang yg diapresiasi🤭😁
Tpi mendinglah,paling tidak ada sebiji.";Twitter Web App;2;0;in;reply;2819;933;569;2
51;https://twitter.com/cucun160/statuses/1587248480401211392;cucun160;@PT_Transjakarta Jaklingko cuma ngasih itu aja kak;Twitter for iPhone;0;0;in;reply;6621;261;367;0
52;https://twitter.com/PT_Transjakarta/statuses/1587246722337710088;PT_Transjakarta;"@OtakUdangku Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
53;https://twitter.com/Honeysatysa/statuses/1587241121251401729;Honeysatysa;@PT_Transjakarta tolong di disiplinin lagi ya pengemudi mikro trans jaklingko Jak-45 (ragunan-lebakbulus) yg nyetir sambil main handphone! Supirnya masi muda, tatoan pula. Ini gimana sih pas trainingnya!;Twitter for Android;0;0;in;original;8;2;0;0
54;https://twitter.com/mak_etek13/statuses/1587237155008827393;mak_etek13;"Berhubung tarif integrasi jaklingko harus pakai kartu keluaran terbaru, jadi mesti nyari kartu lagi. 
Lalu iseng nyari uang kartu yang bisa dikustom, eh nemu ginian. 
Deskripsinya kocak. 🤣 https://t.co/11vMRulX6G";Twitter for Android;0;0;in;original;14166;548;691;0
55;https://twitter.com/oppaloveif/statuses/1587234281986076672;oppaloveif;Tenang aja gais duitnya bakal balik kok bbrp hari kemudian, gue udah pernah. Gue nih langganan banget protes ke cs kalo transaksi pake app bermasalah pdhl duit gue udah kepotong. Wkt itu pernah ke cs jaklingko. Kayaknya emang yg agak konvensional lebih baik deh aka pake emoney;Twitter for iPhone;0;0;in;reply;48952;420;71;0
56;https://twitter.com/PT_Transjakarta/statuses/1587232517551169536;PT_Transjakarta;"@Vaasupati Hai kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^RSN";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
57;https://twitter.com/wpudyantoro69/statuses/1587232461783969793;wpudyantoro69;"@SatriajiAditya mohon bisa partisipasi petisi ttg ""darurat! Perbaiki sistem ticketing jaklingko"" yg kacobalo";Twitter for Android;0;0;in;original;1673;136;71;0
58;https://twitter.com/wpudyantoro69/statuses/1587232078802092032;wpudyantoro69;"@DeboraPakpaha15 mohon bisa partisipasi petisi ttg ""darurat! Perbaiki sistem ticketing jaklingko"" yg kacobalo";Twitter for Android;0;0;in;original;1673;136;71;0
59;https://twitter.com/ccaramelies/statuses/1587229813668188160;ccaramelies;asik banget dapet jaklingko yg sampe ke deket kantor pagi-pagi 🥰;Twitter for iPhone;0;0;in;original;5241;195;56;0
60;https://twitter.com/cobeh2021/statuses/1587219970500743169;cobeh2021;"Saat
Anies Baswedan Kendarai Mikrotrans Jaklingko 
Dari Terminal Rawamangun Ke Pasar Kebembem
Senin (26/9/2022).
https://t.co/8vLkRbgMVv";TweetDeck;11;1;in;reply;6590;7477;22748;11,00439599
61;https://twitter.com/kluxkluk/statuses/1587210215686299649;kluxkluk;"@HendraDipajaya1 @M45Broo faktanya gw lahir &amp; besar di DKI Jakarta semakin modern &amp; maju 
di pelosok2 terbantu :
- JakLingko gratis
- 85% Bangunan di Jakarta Bebas PBB Berkat Pergub 23/2022. 

Faktanya kaum pembenci memang selalu menakut-nakuti dgn narasi miring... 
👇👇👇 https://t.co/L30PMNR0vB";Twitter for iPhone;4;0;in;reply;4593;723;300;4
62;https://twitter.com/ALmanumitan/statuses/1587203232207495168;ALmanumitan;@abu_waras Yg ngomong RAJA PENIES tuh DRUN , program yg bagus cuma JAKLINGKO 🤣🤣🤣🤣🤣 https://t.co/NXjKDlbRMF;Twitter for Android;0;0;in;reply;619;99;14;0
63;https://twitter.com/rahmattom856/statuses/1587201614645170177;rahmattom856;"Hayoo siapa nih yang masih suka bilang angkutan ini sebagai JakLingko? Yang benar adalah Mikrotrans ya.

#AyoNaikTransjakarta #mikrotrans #jaklingko #transjakarta #jalanbarujkt #dkijakarta #kotakolaborasi

Sumber: @PT_Transjakarta https://t.co/k8ZxC8HeHv";Twitter Web App;0;10;in;retweet;1194;70;11;90,90909091
64;https://twitter.com/Varsyetha/statuses/1587170388710039552;Varsyetha;@PT_Transjakarta Utk pembelian jaklingko sdh bisa menggunakan voucher belum nih? Saya beli krn ga punya cash diminta pembayaran online ternyata kartu ga keluar dibalikin nya berupa voucher, eh kok sekarang gabs pembelian pake voucher infonya;Twitter for Android;0;0;in;reply;25;20;0;0
65;https://twitter.com/FahrezaArief5/statuses/1587151903208923136;FahrezaArief5;"Hayoo siapa nih yang masih suka bilang angkutan ini sebagai JakLingko? Yang benar adalah Mikrotrans ya.

#AyoNaikTransjakarta #mikrotrans #jaklingko #transjakarta #jalanbarujkt #dkijakarta #kotakolaborasi

Sumber: @PT_Transjakarta https://t.co/k8ZxC8HeHv";Twitter for Android;0;10;in;retweet;3932;213;87;11,49425287
66;https://twitter.com/mario_mardel/statuses/1587141862858424320;mario_mardel;"Hai teman2 semua, saya share hasil pertemuan kemarin dengan direktur Jaklingko Bp. Muhammad Kemaludin, temen2 dari JLI, Mas Haikal, Mas Naya dan Mas Eko. Juga temen2 dari @PT_Transjakarta
Ada 4 point yg saya sampaikan kepada beliau, https://t.co/1swyl3Yu7q";Twitter for Android;0;4;in;retweet;2135;318;31;12,90322581
67;https://twitter.com/istriable06/statuses/1587136376440770561;istriable06;"@adisetyop driver JakLingko 18 &amp; 43 kalo léwati polisi tidur tetep ngebut ngga mau pelanin.

driver JakLingko 18 rata² punya pacar/selingkuhan, kalo malem diajak pacaran dimanjakan duduknya di depan samping driver (seat prioritas).";Twitter for Android;0;1;in;retweet;762;57;0;0
68;https://twitter.com/ruusdi1995/statuses/1587133880183984129;ruusdi1995;@PT_Transjakarta Tolong untuk pihak team TiJe dan @DKIJakarta untuk lebih ditingkatkan lagi pengawasan JAKLINGKO, banyak PRAMUDI JAKLINGKO yg tidak berhenti di BusStop terutama JAK110 percuma saja punya kartu tpi tidak bisa naik #JAKLINGKO agar di tindaklanjuti pak terima kasih🙏 #KINILEBIHBAIK;Twitter for Android;0;0;in;reply;1458;583;10;0
69;https://twitter.com/BattoAjax/statuses/1587127086665420802;BattoAjax;"@OposisiCerdas Ya iyalah DIA POPULER BURUKNYA… Baiknya cuma SATU kata Panji, cuma : JAKLINGKO
😜😜😜😜😜";Twitter for iPhone;0;0;in;reply;17094;2074;1954;0
70;https://twitter.com/PT_Transjakarta/statuses/1587123062671310849;PT_Transjakarta;"@MarioMoniuM Malam kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. ^WY";TweetDeck;0;0;in;reply;430084;22;482400;0
71;https://twitter.com/PT_Transjakarta/statuses/1587116458693238784;PT_Transjakarta;"@alika885 Malam kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. ^WY";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0
72;https://twitter.com/tanyakanrl/statuses/1587114684641030144;tanyakanrl;💚 yang pernah beli kartu jaklingko, belinya di mana ya? ada di halte kah? TIA;Twitter for Mac;0;0;in;original;499707;13534;484621;0
73;https://twitter.com/Srisantini/statuses/1587113034165936129;Srisantini;@judo_jsn @Relawananies @aniesbaswedan Satu, yg sy rasakan saat pak @aniesbaswedan adlh moda transportasi gratis Jaklingko. Sangat meringankan rakyat kecil.;Twitter for Android;0;0;in;reply;42217;377;407;0
74;https://twitter.com/Kuuru625/statuses/1587106102340374529;Kuuru625;Halo min @PT_Transjakarta mau tanya, besok Olimo udah buka lagi blom ya? Karena jauh banget jalannya kalo harus naik dari Mangga Besar/Glodok. Jalannya pun gak nyaman trotoarnya + gaada JakLingko yang menghubungkan halte-halte tsb.;Twitter for Android;0;0;in;original;73;8;5;0
75;https://twitter.com/Cholid_Zen/statuses/1587105106213818368;Cholid_Zen;"@DKIJakarta sebagai alat pembayaran maupun KMT KAI info pihak jaklingko bila sudah diaktivasi dimesin BCT bisa buat antarmoda transportasi tapi pihak TJ,maupun supir tidak bisa.
3.Sikap supir yang kadang ugal ugalan dan kurang ramah terhadap penumpang.";Twitter Web App;0;0;in;reply;336;59;4;0
76;https://twitter.com/Cholid_Zen/statuses/1587103769195466752;Cholid_Zen;"@DKIJakarta Mohon untuk dikoordinasikan ke stakeholder dalam hal ini pihak TJ dan jaklingko khususnya terkait mikrotrans karena :
1.Banyak keluhan terkait sistem tap in out yang beda2 persepsi antara pihak TJ,jaklingko,bahkan supir tidak ini harus disamakan 
2.Terkait penggunakan KUE";Twitter Web App;0;0;in;reply;336;59;4;0
77;https://twitter.com/rinjufajar/statuses/1587085429299638274;rinjufajar;Akhirnya naik jaklingko for the first time;Twitter for Android;0;0;in;original;24798;390;384;0
78;https://twitter.com/glasnosti/statuses/1587082558147153923;glasnosti;Supir2 Jaklingko ini kalo kosong trus ngebut ugal2an tuh apa ya motivasinya? Kan ga ngejar setoran. Bole tolong dibantu  @PT_Transjakarta;Twitter for Android;0;0;in;original;12961;263;72;0
79;https://twitter.com/salslurpp/statuses/1587078252803203073;salslurpp;anjing apa nabrakin diri ke jaklingko ya;Twitter for Android;0;0;in;original;7538;99;31;0
